zip_code_prefix;city;state;geom;geog;latitude_avg;longitude_avg
79560;chapadao do sul;MS;;;-18.78425084993371;-52.62260112601662
5833;sao paulo;SP;;;-23.67089250180615;-46.76035586712516
93548;novo hamburgo;RS;;;-29.69097966967412;-51.116357834642415
68400;cameta;PA;;;-2.240953530813766;-49.50294914156826
4560;sao paulo;SP;;;-23.61240957646144;-46.67890618942239
35565;pedra do indaia;MG;;;-20.269784999999946;-45.20721049999997
75940;edeia;GO;;;-17.33854075449391;-49.935325100759925
5051;sao paulo;SP;;;-23.52707749624909;-46.696482
27511;resende;RJ;;;-22.466541698516835;-44.45067564398619
35060;governador valadares;MG;;;-18.85874984306509;-41.97773991619799
49300;tobias barreto;SE;;;-11.191336326789214;-38.00238280801357
9682;sao bernardo do campo;SP;;;-23.668262822638415;-46.597940971579234
79083;campo grande;MS;;;-20.519470798023228;-54.63532447442111
2201;sao paulo;SP;;;-23.48564922814357;-46.59218589286744
30820;belo horizonte;MG;;;-19.9085515567546;-43.99610515805876
41195;salvador;BA;;;-12.944598834035713;-38.45884797032538
78398;porto estrela;MT;;;-15.329344472220354;-57.20481983737399
3077;sao paulo;SP;;;-23.52926356396796;-46.577290279358245
37468;pouso alto;MG;;;-22.199561802720787;-44.97504264006319
3567;sao paulo;SP;;;-23.54324816985976;-46.48879160352587
87305;campo mourao;PR;;;-24.04802721221974;-52.406031811259375
7085;guarulhos;SP;;;-23.42085702074166;-46.550243830160674
50771;recife;PE;;;-8.089194059120523;-34.92564794532288
19013;presidente prudente;SP;;;-22.12947979600667;-51.3915163426337
3447;sao paulo;SP;;;-23.553297869553912;-46.52614068151652
6016;osasco;SP;;;-23.53366928919733;-46.780298393271465
12605;lorena;SP;;;-22.75162984425566;-45.08964193252266
38760;serra do salitre;MG;;;-19.11355221938487;-46.67495275202111
9993;diadema;SP;;;-23.704071652743195;-46.62357117592693
8410;sao paulo;SP;;;-23.5475884118818;-46.421000747994654
89838;galvao;SC;;;-26.45582841374338;-52.69168374135286
21832;rio de janeiro;RJ;;;-22.88305112323195;-43.4889261110046
4359;sao paulo;SP;;;-23.640808668692408;-46.65513298716066
68901;macapa;AP;;;0.0402530563973179;-51.0785768417404
48830;quijingue;BA;;;-10.755868248331524;-39.20718124833152
44055;feira de santana;BA;;;-12.209053540146064;-38.962473554744754
28633;nova friburgo;RJ;;;-22.24089188402516;-42.5246776679957
2877;sao paulo;SP;;;-23.45241061914654;-46.68018655532475
82940;curitiba;PR;;;-25.454342472387303;-49.22258337676727
62050;sobral;CE;;;-3.7102242953371287;-40.33547821579733
29120;vila velha;ES;;;-20.33487973093564;-40.31787431044657
3455;sao paulo;SP;;;-23.567083721622705;-46.509193241329534
3651;sao paulo;SP;;;-23.52822015015292;-46.51814496211552
21655;rio de janeiro;RJ;;;-22.816408495412368;-43.37772659504312
7905;francisco morato;SP;;;-23.2895548269244;-46.76289362355178
4707;sao paulo;SP;;;-23.62635880045008;-46.693214250216336
37880;cabo verde;MG;;;-21.471604320933167;-46.39765503287726
72500;brasilia;DF;;;-16.04650153669953;-48.036731536699534
95040;caxias do sul;RS;;;-29.158776348159197;-51.17517711853063
8042;sao paulo;SP;;;-23.508092001384973;-46.43220037330484
27155;vargem alegre;RJ;;;-22.502101382491936;-43.93172105359986
11711;praia grande;SP;;;-23.996570041378703;-46.4134035157446
6315;carapicuiba;SP;;;-23.52730267158435;-46.83872492787823
73040;brasilia;DF;;;-15.64492951615352;-47.79056891423037
46900;seabra;BA;;;-12.417565593508437;-41.77085031745074
87225;japura;PR;;;-23.474385128899645;-52.56167206086927
20740;rio de janeiro;RJ;;;-22.89603520399333;-43.32157651027179
69980;cruzeiro do sul;AC;;;-7.6311077241324385;-72.66670554881472
17604;tupa;SP;;;-21.942739057367696;-50.52301704823943
5398;sao paulo;SP;;;-23.57401821703506;-46.77661801082002
57607;palmeira dos indios;AL;;;-9.413894146861326;-36.6400317146707
14166;sertaozinho;SP;;;-21.12954989370417;-47.97764683028446
35604;moema;MG;;;-19.85046394071865;-45.41180722496183
87320;roncador;PR;;;-24.594496260917715;-52.27686769568828
75906;rio verde;GO;;;-17.804411450402434;-50.91021021620301
4653;sao paulo;SP;;;-23.66229594754457;-46.67442152262103
87518;serra dos dourados;PR;;;-23.619535425600905;-53.38212068195976
94945;cachoeirinha;RS;;;-29.9278774167412;-51.08474530651221
31320;belo horizonte;MG;;;-19.88015521510183;-43.98396787691152
75070;anapolis;GO;;;-16.354785062593226;-48.93371714225733
3188;sao paulo;SP;;;-23.564285633360274;-46.57821085206877
4829;sao paulo;SP;;;-23.73353564141036;-46.71168574493623
13233;campo limpo paulista;SP;;;-23.182970624262925;-46.74415175933935
85908;toledo;PR;;;-24.74008085273519;-53.70768923277301
64870;bertolinia;PI;;;-7.6415814797654145;-43.95393890334598
57330;lagoa da canoa;AL;;;-9.826357936406035;-36.74350553020881
64535;inhuma;PI;;;-6.664958737391221;-41.7074620550988
96540;agudo;RS;;;-29.64132780145571;-53.23705863727485
58770;coremas;PB;;;-7.019857137602968;-37.94396565599257
70701;brasilia;DF;;;;
36062;juiz de fora;MG;;;-21.758085135948136;-43.33396003236602
71591;brasilia;DF;;;;
93347;novo hamburgo;RS;;;-29.675741335580245;-51.16812324157407
17524;marilia;SP;;;-22.24121960210344;-49.93576755931836
88460;angelina;SC;;;-27.58579602024569;-48.98403659704282
74366;goiania;GO;;;-16.715153857534975;-49.32516023026103
80410;curitiba;PR;;;-25.429682934483512;-49.27463517706924
2873;sao paulo;SP;;;-23.45900988018955;-46.68595580638013
4614;sao paulo;SP;;;-23.61673945628715;-46.6733978433262
48770;teofilandia;BA;;;-11.473212550782508;-39.003469548332
1027;sao paulo;SP;;;-23.538301166801343;-46.63076391104508
15042;sao jose do rio preto;SP;;;-20.79297091595129;-49.427681248364905
65765;dom pedro;MA;;;-5.040810870555412;-44.43769586688713
26980;avelar;RJ;;;-22.317290526360548;-43.40521798807556
5623;sao paulo;SP;;;-23.59636116180968;-46.72563467638062
9175;santo andre;SP;;;-23.68645557285476;-46.52061165889549
63502;iguatu;CE;;;-6.372217218070637;-39.29746252311102
9570;sao caetano do sul;SP;;;-23.637496609498484;-46.57411344809283
55350;saloa;PE;;;-8.971704264065714;-36.68820299999999
3444;sao paulo;SP;;;-23.545198289197344;-46.53220292048014
23914;angra dos reis;RJ;;;-22.98902901652846;-44.23437112055439
5206;sao paulo;SP;;;-23.405641910352585;-46.76037110352587
35940;rio piracicaba;MG;;;-19.925656003353403;-43.165514115312455
65320;vitorino freire;MA;;;-4.2855511281713055;-45.25396161896659
60720;fortaleza;CE;;;-3.773377096873992;-38.561970397614566
32141;contagem;MG;;;-19.92080701624467;-44.03610238676335
91710;porto alegre;RS;;;-30.07322370384909;-51.18980548765074
25055;duque de caxias;RJ;;;-22.769144593111417;-43.286316041708815
8940;biritiba-mirim;SP;;;-23.570081931637716;-46.043320961112215
3938;sao paulo;SP;;;-23.6008038193202;-46.50203816319465
68780;vigia;PA;;;-0.847952530861682;-48.13872661529727
75820;serranopolis;GO;;;-18.3068866847674;-51.96239907250621
5069;sao paulo;SP;;;-23.514008752149586;-46.7091487142651
20765;rio de janeiro;RJ;;;-22.87902683928684;-43.27183045169951
76560;alto horizonte;GO;;;-14.195966967713574;-49.33496921992791
70756;brasilia;DF;;;-15.756624000000002;-47.887812
19014;presidente prudente;SP;;;-22.129240980274577;-51.39667350348745
99940;ibiaca;RS;;;-28.05694650926311;-51.85682112039228
7835;franco da rocha;SP;;;-23.30456714827012;-46.74420873210161
58398;remigio;PB;;;-6.965790404406102;-35.797076394302934
74115;goiania;GO;;;-16.684447684218387;-49.26611966674832
79170;sidrolandia;MS;;;-20.937569123176043;-54.96874327509509
50865;recife;PE;;;-8.08371576242136;-34.93215017277396
78115;varzea grande;MT;;;-15.630736612778891;-56.10919862888316
36576;vicosa;MG;;;-20.67151077989276;-43.08425674565088
25908;mage;RJ;;;-22.60427646469304;-43.034352553989415
65665;sao joao dos patos;MA;;;-6.489966289227173;-43.70020186566891
2138;sao paulo;SP;;;-23.49565160199666;-46.57582722508515
64110;jose de freitas;PI;;;-4.748966958017589;-42.57741722076563
5805;sao paulo;SP;;;-23.651355387214583;-46.733743760102726
89207;joinville;SC;;;-26.322991407438398;-48.83333579156326
1223;sao paulo;SP;;;-23.54377251788917;-46.6482729970858
3358;sao paulo;SP;;;-23.566974988343237;-46.54905289454087
87300;campo mourao;PR;;;-24.04612326367625;-52.36897352310729
28450;sao joao do paraiso;RJ;;;-21.414790266113123;-41.81382902330865
9783;sao bernardo do campo;SP;;;-23.72591113036746;-46.52684048073672
5574;sao paulo;SP;;;-23.59058228102083;-46.80236036310327
3810;sao paulo;SP;;;-23.49561368443072;-46.46853447890816
64073;teresina;PI;;;-5.074014879786864;-42.748456158652445
60325;fortaleza;CE;;;-3.732975199549927;-38.552017086040735
3308;sao paulo;SP;;;-23.540691446852072;-46.57315915849145
5055;sao paulo;SP;;;-23.53503193600804;-46.70415462442379
29970;pedro canario;ES;;;-18.29448294595619;-39.953519734767184
37496;turvolandia;MG;;;-21.872877165105397;-45.789760233705394
1501;sao paulo;SP;;;-23.5519314837556;-46.63569089731083
60455;fortaleza;CE;;;-3.7379990008367128;-38.55290902914189
27257;volta redonda;RJ;;;-22.60804696822914;-44.081355095717136
89070;blumenau;SC;;;-26.88088214922204;-49.14153434581907
28894;rio das ostras;RJ;;;-22.51755137231119;-41.94630600778242
88970;sao joao do sul;SC;;;-29.18707462853695;-49.78139634582708
91140;porto alegre;RS;;;-29.963407806474702;-51.11430213950879
21645;rio de janeiro;RJ;;;-22.81991337217965;-43.39562996087478
59598;guamare;RN;;;-5.108411659249051;-36.32131150578421
79965;itaquirai;MS;;;-23.48268481183326;-54.18331635212991
96408;bage;RS;;;-31.30534057119673;-54.11136802600594
16203;birigui;SP;;;-21.290278634885816;-50.3345427547398
72535;brasilia;DF;;;;
71100;brasilia;DF;;;-15.807959999999998;-47.988693000000005
60035;fortaleza;CE;;;-3.730109144324543;-38.532260100611694
79630;tres lagoas;MS;;;-20.79174970059468;-51.728950357950055
72546;brasilia;DF;;;-16.002977625502055;-47.99440260973063
5763;sao paulo;SP;;;-23.642000682560305;-46.760385963274885
95060;caxias do sul;RS;;;-29.11011905606211;-51.08238191188181
11760;itariri;SP;;;-24.28999207181857;-47.175537103122046
17211;jau;SP;;;-22.2985085342778;-48.540250157510506
88914;balneario arroio do silva;SC;;;-28.9805739228165;-49.40528215258
37443;baependi;MG;;;-21.956309999999995;-44.882378788136165
21051;rio de janeiro;RJ;;;-22.87413918818163;-43.264163954757926
85465;espigao alto do iguacu;PR;;;-25.428031566796456;-52.8418471317496
58010;joao pessoa;PB;;;-7.1171929278377215;-34.888963981822364
13612;leme;SP;;;-22.1915194407346;-47.406601431329385
7750;cajamar;SP;;;-23.358925864874035;-46.87806465278453
86041;londrina;PR;;;-23.357633512987647;-51.13515094048337
12922;braganca paulista;SP;;;-22.90774829507456;-46.55604212556484
38779;brasilandia de minas;MG;;;-16.99516510582244;-46.01006404465731
3081;sao paulo;SP;;;-23.53695241326677;-46.57554393839796
41603;salvador;BA;;;-12.926002034133557;-38.31778474187781
3273;sao paulo;SP;;;-23.57841833611285;-46.5592068753823
35044;governador valadares;MG;;;-18.88399299147265;-41.94164231133389
54520;cabo de santo agostinho;PE;;;-8.286858523457754;-35.02236507285474
4230;sao paulo;SP;;;-23.601843679000368;-46.60023440606268
66811;belem;PA;;;-1.3055593400079837;-48.47629795989383
32405;ibirite;MG;;;-20.02529489052474;-44.03931198165561
30532;belo horizonte;MG;;;-19.943549465173945;-44.00578954120269
54440;jaboatao dos guararapes;PE;;;-8.224262582231376;-34.93262400191681
45003;vitoria da conquista;BA;;;-14.842024271163934;-40.83530675062037
3244;sao paulo;SP;;;-23.60627778934156;-46.54062373645344
19560;indiana;SP;;;-22.177823664454152;-51.254713244373534
2521;sao paulo;SP;;;-23.50402072217096;-46.66486670260835
94199;gravatai;RS;;;-29.93097920676329;-50.9719799753015
38175;santa juliana;MG;;;-19.30988549734151;-47.52655516237164
1435;sao paulo;SP;;;-23.579681908967608;-46.66963177269314
26281;nova iguacu;RJ;;;-22.74267267255613;-43.468960983961736
74355;goiania;GO;;;-16.774395987487942;-49.35625534901799
2309;sao paulo;SP;;;-23.477262139332883;-46.60430128074323
23909;angra dos reis;RJ;;;-23.01935768597164;-44.332875953730266
4658;sao paulo;SP;;;-23.666923378943824;-46.67197187894382
68903;macapa;AP;;;0.004616999999996;-51.08630074488575
25576;sao joao de meriti;RJ;;;-22.805513458935565;-43.377789256128665
82520;curitiba;PR;;;-25.419033754919543;-49.234728216486815
68458;tucurui;PA;;;-3.764937368392319;-49.66832152193276
52171;recife;PE;;;-8.01877622277025;-34.9551856347226
3646;sao paulo;SP;;;-23.526032584511515;-46.52954063390853
40100;salvador;BA;;;-12.992846322234378;-38.515424102140905
90410;porto alegre;RS;;;-30.043111181228067;-51.18142789148245
57935;paripueira;AL;;;-9.46306731602714;-35.54598692729274
78710;rondonopolis;MT;;;-16.458698892744586;-54.64199897431543
41900;salvador;BA;;;-13.01166646433722;-38.47385550207748
88526;lages;SC;;;-27.826542502914187;-50.30579129003406
74120;goiania;GO;;;-16.689714955052352;-49.27195903767244
5183;sao paulo;SP;;;-23.452004179294818;-46.7523688148768
5537;sao paulo;SP;;;-23.58374909221269;-46.73472062372479
89080;indaial;SC;;;-26.905292101127028;-49.24885309562462
12341;jacarei;SP;;;-23.293575656670832;-45.98510497307211
75440;brazabrantes;GO;;;-16.43369735649809;-49.38323514259279
5627;sao paulo;SP;;;-23.594741497085806;-46.73237259103238
24751;sao goncalo;RJ;;;-22.85759100323562;-43.00888541128614
18052;sorocaba;SP;;;-23.539013392723216;-47.49104229586244
5201;sao paulo;SP;;;-23.512398244791992;-46.4077896135092
1241;sao paulo;SP;;;-23.54567660866176;-46.6569934730798
21340;rio de janeiro;RJ;;;-22.87471779793991;-43.348188021524514
3182;sao paulo;SP;;;-23.559519635581964;-46.59033924271452
39700;pecanha;MG;;;-18.54671321141172;-42.554759113821056
33120;santa luzia;MG;;;-19.788153285554717;-43.92950074388953
60731;fortaleza;CE;;;-3.8025280688038143;-38.59791836633694
85565;sulina;PR;;;-25.697391117125616;-52.72237396671827
13715;itobi;SP;;;-21.737799874375423;-46.96780519384342
98170;tupancireta;RS;;;-29.08040922561531;-53.833264724682046
8131;sao paulo;SP;;;-23.50270861809683;-46.37423999125744
83304;piraquara;PR;;;-25.43608466437587;-49.06047014983238
15093;sao jose do rio preto;SP;;;-20.852451581621605;-49.41914539705164
4888;sao paulo;SP;;;-23.83099202780104;-46.73809348609947
87509;umuarama;PR;;;-23.74650686234056;-53.32093910297761
57480;delmiro gouveia;AL;;;-9.371842515484014;-38.00205479029997
69901;rio branco;AC;;;-9.957252211014918;-67.78634877607972
40393;salvador;BA;;;-12.928097205301128;-38.48298345103416
12042;taubate;SP;;;-23.03416334412696;-45.61634504623628
8590;itaquaquecetuba;SP;;;-23.437610117458643;-46.27574285237591
1014;sao paulo;SP;;;-23.546435343326205;-46.63383023397196
37135;alfenas;MG;;;-21.420179371992425;-45.959964474046224
46170;rio de contas;BA;;;-13.582454935488547;-41.81253669125625
68010;santarem;PA;;;-2.430545326178589;-54.71156922393909
74845;goiania;GO;;;-16.721492976402;-49.24476141839511
91215;porto alegre;RS;;;-30.02792349708581;-51.141100794189015
69927;porto acre;AC;;;-9.59299104817409;-67.53957678233026
58042;joao pessoa;PB;;;-7.1208703938433375;-34.85064641510408
2071;sao paulo;SP;;;-23.50313753733621;-46.609684480437394
64180;esperantina;PI;;;-3.892084643621096;-42.23394623857791
62810;icapui;CE;;;-4.702323542471136;-37.36329417004472
87160;mandaguacu;PR;;;-23.3444533546691;-52.0955185291364
13731;mococa;SP;;;-21.470866436154637;-47.01839057008673
3639;sao paulo;SP;;;-23.527992970858094;-46.54029306119799
90610;porto alegre;RS;;;-30.04888496808813;-51.196545051358896
87060;maringa;PR;;;-23.4372546568219;-51.9636153957686
6355;carapicuiba;SP;;;-23.55785784071353;-46.86825867057117
4923;sao paulo;SP;;;-23.705505937358897;-46.7480837029568
21071;rio de janeiro;RJ;;;-22.85087763613022;-43.27772721080267
79046;campo grande;MS;;;-20.481707251745547;-54.55691754980103
54789;camaragibe;PE;;;-7.973696935504432;-35.0017694925936
35970;barao de cocais;MG;;;-19.932704332340645;-43.48527861588372
64040;teresina;PI;;;-5.17750499999994;-42.775349812999934
11610;sao sebastiao;SP;;;-23.81010847602904;-45.412083341421706
6754;taboao da serra;SP;;;-23.605236000000005;-46.762163999999984
4622;sao paulo;SP;;;-23.624792005533827;-46.685088074590766
34015;nova lima;MG;;;-20.104320242447496;-43.93062969170595
6162;osasco;SP;;;-23.55775014393556;-46.80815711799397
98340;cerro grande;RS;;;-27.608636603534794;-53.16376899779075
36270;ressaquinha;MG;;;-21.05753808224127;-43.756223653425536
14061;ribeirao preto;SP;;;-21.12716850874257;-47.81197526019966
5403;sao paulo;SP;;;-23.558513725146803;-46.66867985497065
4870;sao paulo;SP;;;-23.749510231490447;-46.75972518763336
96420;bage;RS;;;-31.363005828719945;-54.084159397926655
15360;sud mennucci;SP;;;-20.688153685692427;-50.92019017922427
78770;alto garcas;MT;;;-16.944486323891155;-53.52314557669081
73930;simolandia;GO;;;-14.464306084633265;-46.47994928146718
65145;santa rita;MA;;;-3.138178330839056;-44.30332372494215
44840;tapiramuta;BA;;;-11.84964670773523;-40.792174146132375
59980;jose da penha;RN;;;-6.314901106875346;-38.28438178864052
3209;sao paulo;SP;;;-23.59730678045477;-46.55831953205609
65810;alto parnaiba;MA;;;-9.112023398351866;-45.93318002372552
55740;machados;PE;;;-7.686243000000003;-35.51522175000001
9688;sao bernardo do campo;SP;;;-23.67382506591659;-46.58883029060229
93520;novo hamburgo;RS;;;-29.67599592787156;-51.12362541701777
65903;imperatriz;MA;;;-5.51617802489586;-47.48000662042198
19915;ourinhos;SP;;;-22.95154816431851;-49.87602496821305
58064;joao pessoa;PB;;;-7.205032277829035;-34.84242679447746
46470;riacho de santana;BA;;;-13.614511062182782;-42.940814015598654
4457;sao paulo;SP;;;-23.68990576824974;-46.673522004443406
99709;erechim;RS;;;-27.651375007161093;-52.28848553959546
3445;sao paulo;SP;;;-23.549276996393317;-46.52600554010618
7160;guarulhos;SP;;;-23.411582298084145;-46.44838156702636
72542;brasilia;DF;;;-16.01136904679358;-48.00406130237533
25550;sao joao de meriti;RJ;;;-22.76858130568497;-43.38321290201161
29199;aracruz;ES;;;-19.931210792764496;-40.14900953651933
14470;pedregulho;SP;;;-20.25024327597232;-47.47871792916746
4805;sao paulo;SP;;;-23.71535119900167;-46.70368050721337
6075;osasco;SP;;;-23.55182946462568;-46.78773577575158
21512;rio de janeiro;RJ;;;-22.819136857060435;-43.36931423506847
6636;jandira;SP;;;-23.55566231638577;-46.89595792306139
63034;juazeiro do norte;CE;;;-7.224182039229238;-39.31047736673265
8345;sao paulo;SP;;;-23.611189693317517;-46.44720347362805
39830;itambacuri;MG;;;-18.034057229650728;-41.68218355469176
21862;rio de janeiro;RJ;;;-22.86269660648672;-43.46837099999999
40800;salvador;BA;;;-12.864922003962764;-38.46997982076327
5465;sao paulo;SP;;;-23.55406967395316;-46.71428382356719
75902;rio verde;GO;;;-17.783785138780935;-50.92379663045413
14092;ribeirao preto;SP;;;-21.174925033585303;-47.7686162776848
95860;taquari;RS;;;-29.77926792082725;-51.85065663817348
57085;maceio;AL;;;-9.560246286042164;-35.74411720707219
